,begin_date,institution,type,causative1,setting,end_date,latitude,longitude,Month,Year,_dt_diff
728,2017-11-11,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,November,2017,2017-12-29
729,2017-11-12,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,November,2017,2017-12-30
730,2017-11-13,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,November,2017,2017-12-31
731,2017-11-14,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,November,2017,2018-01-01
732,2017-11-15,sunnybrook health sciences centre,1.0,Enterovirus/Rhinovirus,3.0,2017-11-24,43.72284570000001,-79.37287490000001,November,2017,2018-01-02
733,2017-11-16,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,November,2017,2018-01-03
734,2017-11-17,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,November,2017,2018-01-04
735,2017-11-18,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,November,2017,2018-01-05
736,2017-11-19,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,November,2017,2018-01-06
737,2017-11-20,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,November,2017,2018-01-07
738,2017-11-21,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,November,2017,2018-01-08
739,2017-11-22,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,November,2017,2018-01-09
740,2017-11-23,west park long term care,1.0,Unable to identify,1.0,2017-12-02,43.690044,-79.50818129999998,November,2017,2018-01-10
741,2017-11-24,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,November,2017,2018-01-11
742,2017-11-25,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,November,2017,2018-01-12
743,2017-11-26,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,November,2017,2018-01-13
744,2017-11-27,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,November,2017,2018-01-14
745,2017-11-28,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,November,2017,2018-01-15
746,2017-11-29,chartwell gibson long term care home,1.0,Influenza A (H3),3.0,2017-12-15,43.8076512,-79.3737903,November,2017,2018-01-16
747,2017-11-30,sunnybrook health sciences centre,1.0,Enterovirus/Rhinovirus,3.0,2017-12-11,43.72284570000001,-79.37287490000001,November,2017,2018-01-17
748,2017-12-01,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,December,2017,2018-01-18
749,2017-12-02,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,December,2017,2018-01-19
750,2017-12-03,sunnybrook health sciences centre,1.0,Enterovirus/Rhinovirus,3.0,2017-12-17,43.72284570000001,-79.37287490000001,December,2017,2018-01-20
751,2017-12-04,rockcliffe,1.0,Enterovirus/Rhinovirus,3.0,2017-12-20,43.7546689,-79.2478902,December,2017,2018-01-21
752,2017-12-05,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,December,2017,2018-01-22
753,2017-12-06,wexford residence,1.0,Respiratory syncytial virus,3.0,2017-12-15,43.7439584,-79.30245040000001,December,2017,2018-01-23
754,2017-12-07,sunnybrook health sciences centre,1.0,Parainfluenza type 2,3.0,2017-12-14,43.72284570000001,-79.37287490000001,December,2017,2018-01-24
755,2017-12-08,sunnybrook health sciences centre,1.0,Coronavirus,0.0,2017-12-21,43.72284570000001,-79.37287490000001,December,2017,2018-01-25
756,2017-12-08,North York General Hospital ,1.0,Unable to identify,3.0,2017-12-26,43.7730386,-79.3600198,December,2017,2018-01-26
757,2017-12-09,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,December,2017,2018-01-27
758,2017-12-10,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,December,2017,2018-01-28
759,2017-12-11,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,December,2017,2018-01-29
760,2017-12-12,sunnybrook health sciences centre,1.0,Enterovirus/Rhinovirus,3.0,2017-12-27,43.72284570000001,-79.37287490000001,December,2017,2018-01-30
761,2017-12-13,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,December,2017,2018-01-31
762,2017-12-14,sunnybrook health sciences centre,1.0,Influenza B,3.0,2017-12-23,43.72284570000001,-79.37287490000001,December,2017,2018-02-01
763,2017-12-14,St. Joseph's Health Centre ,1.0,Influenza A (H3),0.0,2017-12-23,43.6405498,-79.4500166,December,2017,2018-02-02
764,2017-12-15,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,December,2017,2018-02-03
765,2017-12-16,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,December,2017,2018-02-04
766,2017-12-17,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,December,2017,2018-02-05
767,2017-12-18,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,December,2017,2018-02-06
768,2017-12-19,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,December,2017,2018-02-07
769,2017-12-20,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,December,2017,2018-02-08
770,2017-12-21,midland gardens community,1.0,Respiratory syncytial virus,3.0,2018-01-13,43.70835,-79.24749299999998,December,2017,2018-02-09
771,2017-12-21,camh,1.0,Unable to identify,1.0,2017-12-30,43.6430754,-79.41731920000002,December,2017,2018-02-10
772,2017-12-22,sunnybrook health sciences centre,1.0,Influenza A (H3N2),3.0,2017-12-30,43.72284570000001,-79.37287490000001,December,2017,2018-02-11
773,2017-12-22,St. Joseph's Health Centre ,1.0,Influenza A (H3),0.0,2017-12-30,43.6405498,-79.4500166,December,2017,2018-02-12
774,2017-12-23,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,December,2017,2018-02-13
775,2017-12-24,castleview wychwood,1.0,Unable to identify,3.0,2018-01-05,43.67316900000001,-79.42178220000002,December,2017,2018-02-14
776,2017-12-25,sunnybrook health sciences centre,1.0,Influenza A (H3N2),3.0,2018-01-03,43.72284570000001,-79.37287490000001,December,2017,2018-02-15
777,2017-12-26,camh,1.0,Influenza A (H3),1.0,2018-01-10,43.6430754,-79.41731920000002,December,2017,2018-02-16
778,2017-12-27,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,December,2017,2018-02-17
779,2017-12-28,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,December,2017,2018-02-18
780,2017-12-29,belmont house retirment home,1.0,Unable to identify,3.0,2018-01-10,42.4155006,-71.06184619999998,December,2017,2018-02-19
781,2017-12-30,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,December,2017,2018-02-20
782,2017-12-31,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,December,2017,2018-02-21
783,2018-01-01,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,January,2018,2018-02-22
784,2018-01-02,rockcliffe,1.0,Influenza B,3.0,2018-01-30,43.7546689,-79.2478902,January,2018,2018-02-23
785,2018-01-03,west park long term care,1.0,Unable to identify,1.0,2018-01-11,43.690044,-79.50818129999998,January,2018,2018-02-24
786,2018-01-04,sunnybrook health sciences centre,1.0,Influenza A (H3N2),0.0,2018-01-12,43.72284570000001,-79.37287490000001,January,2018,2018-02-25
787,2018-01-04,sunnybrook health sciences centre,1.0,Influenza B,3.0,2018-01-26,43.72284570000001,-79.37287490000001,January,2018,2018-02-26
788,2018-01-05,wexford residence,1.0,Influenza A (H3),3.0,2018-02-02,43.7439584,-79.30245040000001,January,2018,2018-02-27
789,2018-01-06,better living thompson house,1.0,Unable to identify,3.0,2018-01-22,43.732384,-79.347427,January,2018,2018-02-28
790,2018-01-07,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,January,2018,2018-03-01
791,2018-01-08,tendercare living centre,1.0,Influenza B,3.0,2018-01-23,43.8057618,-79.33597999999998,January,2018,2018-03-02
792,2018-01-09,chartwell gibson long term care home,1.0,Influenza A (H3),3.0,2018-02-06,43.8076512,-79.3737903,January,2018,2018-03-03
793,2018-01-10,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,January,2018,2018-03-04
794,2018-01-11,st john's rehabilitation centre,1.0,Influenza A (H3N2),1.0,2018-01-18,43.787545400000006,-79.40405679999998,January,2018,2018-03-05
795,2018-01-12,salvation army health centre,1.0,Influenza B,1.0,2018-01-20,42.3738822,-83.46727259999999,January,2018,2018-03-06
796,2018-01-12,castleview wychwood,1.0,Influenza B,3.0,2018-01-20,43.67316900000001,-79.42178220000002,January,2018,2018-03-07
797,2018-01-13,scarborough and rouge hospital,1.0,Influenza A (Not subtyped),0.0,2018-01-23,43.80174969999999,-79.30905659999998,January,2018,2018-03-08
798,2018-01-14,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,January,2018,2018-03-09
799,2018-01-15,Providence Healthcare ,1.0,Influenza A (H3),3.0,2018-01-27,43.71294140000001,-79.2851737,January,2018,2018-03-10
800,2018-01-15,cummer lodge,1.0,Unable to identify,3.0,2018-01-25,43.7881531,-79.40755829999998,January,2018,2018-03-11
801,2018-01-15,belmont house retirment home,1.0,Unable to identify,3.0,2018-01-22,42.4155006,-71.06184619999998,January,2018,2018-03-12
802,2018-01-16,Providence Healthcare ,1.0,Influenza A (H3),1.0,2018-01-27,43.71294140000001,-79.2851737,January,2018,2018-03-13
803,2018-01-16,o'neill centre,1.0,Influenza A (H3),3.0,2018-02-05,43.6647536,-79.41868529999998,January,2018,2018-03-14
804,2018-01-16,chartwell gibson long term care home,1.0,Influenza B,4.0,2018-01-31,43.80778220000001,-79.37282239999998,January,2018,2018-03-15
805,2018-01-17,west park long term care,1.0,Influenza A (Not subtyped),1.0,2018-01-23,43.690044,-79.50818129999998,January,2018,2018-03-16
806,2018-01-18,camh,1.0,Influenza A (Not subtyped),1.0,2018-01-29,43.6430754,-79.41731920000002,January,2018,2018-03-17
807,2018-01-19,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,January,2018,2018-03-18
808,2018-01-20,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,January,2018,2018-03-19
809,2018-01-21,camh,1.0,Influenza A ((H1N1)pdm09),1.0,2018-01-29,43.6430754,-79.41731920000002,January,2018,2018-03-20
810,2018-01-21,midland gardens community,1.0,Influenza B,3.0,2018-02-07,43.70835,-79.24749299999998,January,2018,2018-03-21
811,2018-01-22,sunnybrook health sciences centre,1.0,Influenza B,3.0,2018-02-20,43.72284570000001,-79.37287490000001,January,2018,2018-03-22
812,2018-01-22,salvation army health centre,1.0,Influenza A (H3),4.0,2018-02-02,43.69943320000001,-79.3931532,January,2018,2018-03-23
813,2018-01-22,west park long term care,1.0,Influenza B,1.0,2018-02-06,43.690044,-79.50818129999998,January,2018,2018-03-24
814,2018-01-22,North York General Hospital ,1.0,Influenza A (H3),3.0,2018-02-06,43.7730386,-79.3600198,January,2018,2018-03-25
815,2018-01-22,yee hong centre for geriatric care,1.0,Influenza B,3.0,2018-02-14,43.80870820000001,-79.25466209999998,January,2018,2018-03-26
816,2018-01-22,west park long term care,1.0,Influenza B,1.0,2018-02-01,43.690044,-79.50818129999998,January,2018,2018-03-27
817,2018-01-22,sunnybrook health sciences centre,1.0,Respiratory syncytial virus,3.0,2018-01-31,43.72284570000001,-79.37287490000001,January,2018,2018-03-28
818,2018-01-23,west park long term care,1.0,Influenza B,3.0,2018-02-08,43.690044,-79.50818129999998,January,2018,2018-03-29
819,2018-01-23,castleview wychwood,1.0,Influenza B,3.0,2018-02-16,43.67316900000001,-79.42178220000002,January,2018,2018-03-30
820,2018-01-24,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,January,2018,2018-03-31
821,2018-01-25,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,January,2018,2018-04-01
822,2018-01-26,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,January,2018,2018-04-02
823,2018-01-27,Providence Healthcare ,1.0,Influenza A (H3),3.0,2018-02-07,43.71220510000001,-79.28502950000002,January,2018,2018-04-03
824,2018-01-28,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,January,2018,2018-04-04
825,2018-01-29,Providence Healthcare ,1.0,Influenza B,1.0,2018-02-06,43.71294140000001,-79.2851737,January,2018,2018-04-05
826,2018-01-30,sunnybrook health sciences centre,1.0,Influenza B,3.0,2018-02-07,43.72284570000001,-79.37287490000001,January,2018,2018-04-06
827,2018-01-31,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,January,2018,2018-04-07
828,2018-02-01,belmont house retirment home,1.0,Influenza B,3.0,2018-02-17,42.4155006,-71.06184619999998,February,2018,2018-04-08
829,2018-02-01,Kensington Gardens ,1.0,Influenza A (H3),3.0,2018-02-16,43.6581904,-79.40343490000002,February,2018,2018-04-09
830,2018-02-01,west park long term care,1.0,Influenza B,1.0,2018-02-11,43.690044,-79.50818129999998,February,2018,2018-04-10
831,2018-02-02,west park long term care,1.0,Influenza B,1.0,2018-02-13,43.690044,-79.50818129999998,February,2018,2018-04-11
832,2018-02-03,scarborough and rouge hospital,1.0,Influenza A (Not subtyped),0.0,2018-02-11,43.80174969999999,-79.30905659999998,February,2018,2018-04-12
833,2018-02-04,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,February,2018,2018-04-13
834,2018-02-05,cummer lodge,1.0,Influenza B,3.0,2018-02-22,43.7881531,-79.40755829999998,February,2018,2018-04-14
835,2018-02-06,st john's rehabilitation centre,1.0,Coronavirus,1.0,2018-02-19,43.787545400000006,-79.40405679999998,February,2018,2018-04-15
836,2018-02-07,St. Joseph's Health Centre ,1.0,Influenza B,0.0,2018-02-14,43.6405498,-79.4500166,February,2018,2018-04-16
837,2018-02-08,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,February,2018,2018-04-17
838,2018-02-09,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,February,2018,2018-04-18
839,2018-02-10,st john's rehabilitation centre,1.0,Influenza B,1.0,2018-02-19,43.787545400000006,-79.40405679999998,February,2018,2018-04-19
840,2018-02-10,Providence Healthcare ,1.0,Influenza B,3.0,2018-02-17,43.71294140000001,-79.2851737,February,2018,2018-04-20
841,2018-02-11,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,February,2018,2018-04-21
842,2018-02-12,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,February,2018,2018-04-22
843,2018-02-13,camh,1.0,Influenza B,1.0,2018-02-22,43.6584046,-79.39896759999998,February,2018,2018-04-23
844,2018-02-13,North York General Hospital ,1.0,Influenza B,1.0,2018-02-23,43.7544034,-79.52652669999998,February,2018,2018-04-24
845,2018-02-14,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,February,2018,2018-04-25
846,2018-02-15,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,February,2018,2018-04-26
847,2018-02-16,yee hong centre for geriatric care,1.0,Influenza A (H3),3.0,2018-03-02,43.81422379999999,-79.29021390000003,February,2018,2018-04-27
848,2018-02-17,North York General Hospital ,1.0,Influenza A (H3),0.0,2018-02-23,43.76944570000001,-79.3625064,February,2018,2018-04-28
849,2018-02-17,North York General Hospital ,1.0,Influenza A (H3),0.0,2018-02-25,43.76944570000001,-79.3625064,February,2018,2018-04-29
850,2018-02-18,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,February,2018,2018-04-30
851,2018-02-19,tendercare living centre,1.0,Influenza B,3.0,2018-03-01,43.8057618,-79.33597999999998,February,2018,2018-05-01
852,2018-02-20,camh,1.0,Unable to identify,1.0,2018-03-05,43.6430754,-79.41731920000002,February,2018,2018-05-02
853,2018-02-21,yee hong centre for geriatric care,1.0,Influenza B,3.0,2018-03-02,43.80870820000001,-79.25466209999998,February,2018,2018-05-03
854,2018-02-21,west park long term care,1.0,Unable to identify,1.0,2018-02-27,43.690044,-79.50818129999998,February,2018,2018-05-04
855,2018-02-22,Providence Healthcare ,1.0,Influenza A (H3),3.0,2018-03-03,43.71294140000001,-79.2851737,February,2018,2018-05-05
856,2018-02-23,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,February,2018,2018-05-06
857,2018-02-24,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,February,2018,2018-05-07
858,2018-02-25,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,February,2018,2018-05-08
859,2018-02-26,rockcliffe,1.0,Unable to identify,3.0,2018-03-14,43.7546689,-79.2478902,February,2018,2018-05-09
860,2018-02-27,cummer lodge,1.0,Influenza B,3.0,2018-03-05,43.7881531,-79.40755829999998,February,2018,2018-05-10
861,2018-02-27,belmont house retirment home,1.0,Influenza B,3.0,2018-03-05,43.6746049,-79.39106640000001,February,2018,2018-05-11
862,2018-02-28,Providence Healthcare ,1.0,Influenza A (H3),3.0,2018-03-09,43.71294140000001,-79.2851737,February,2018,2018-05-12
863,2018-03-01,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,March,2018,2018-05-13
864,2018-03-02,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,March,2018,2018-05-14
865,2018-03-03,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,March,2018,2018-05-15
866,2018-03-04,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,March,2018,2018-05-16
867,2018-03-05,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,March,2018,2018-05-17
868,2018-03-06,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,March,2018,2018-05-18
869,2018-03-07,camh,1.0,Influenza A (H3N2),1.0,2018-03-19,43.6430754,-79.41731920000002,March,2018,2018-05-19
870,2018-03-07,midland gardens community,1.0,Influenza A (H3),3.0,2018-03-26,43.70835,-79.24749299999998,March,2018,2018-05-20
871,2018-03-08,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,March,2018,2018-05-21
872,2018-03-09,sunnybrook health sciences centre,1.0,Influenza A (H3N2),0.0,2018-03-18,43.72284570000001,-79.37287490000001,March,2018,2018-05-22
873,2018-03-10,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,March,2018,2018-05-23
874,2018-03-11,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,March,2018,2018-05-24
875,2018-03-12,cummer lodge,1.0,Influenza B,3.0,2018-03-19,43.7881531,-79.40755829999998,March,2018,2018-05-25
876,2018-03-12,sunnybrook health sciences centre,1.0,Influenza A (H3N2),3.0,2018-03-21,43.72284570000001,-79.37287490000001,March,2018,2018-05-26
877,2018-03-13,o'neill centre,1.0,Influenza A (Not subtyped),3.0,2018-03-20,43.6647536,-79.41868529999998,March,2018,2018-05-27
878,2018-03-13,sunnybrook health sciences centre,1.0,Influenza A (H3N2),3.0,2018-03-22,43.72284570000001,-79.37287490000001,March,2018,2018-05-28
879,2018-03-14,sunnybrook health sciences centre,1.0,Influenza A (H3N2),3.0,2018-03-24,43.72284570000001,-79.37287490000001,March,2018,2018-05-29
880,2018-03-14,better living thompson house,1.0,Unable to identify,3.0,2018-04-09,43.732384,-79.347427,March,2018,2018-05-30
881,2018-03-15,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,March,2018,2018-05-31
882,2018-03-16,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,March,2018,2018-06-01
883,2018-03-17,wexford residence,1.0,Influenza B,3.0,2018-03-28,43.7439584,-79.30245040000001,March,2018,2018-06-02
884,2018-03-18,yee hong centre for geriatric care,1.0,Influenza B,3.0,2018-03-30,43.81422379999999,-79.29021390000003,March,2018,2018-06-03
885,2018-03-19,sunnybrook health sciences centre,1.0,Influenza A (H3N2),0.0,2018-03-31,43.72284570000001,-79.37287490000001,March,2018,2018-06-04
886,2018-03-19,Providence Healthcare ,1.0,Influenza B,1.0,2018-03-27,43.71294140000001,-79.2851737,March,2018,2018-06-05
887,2018-03-19,cummer lodge,1.0,Influenza A (H3),3.0,2018-03-29,43.7881531,-79.40755829999998,March,2018,2018-06-06
888,2018-03-20,camh,1.0,Unable to identify,1.0,2018-03-27,43.6430754,-79.41731920000002,March,2018,2018-06-07
889,2018-03-21,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,March,2018,2018-06-08
890,2018-03-22,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,March,2018,2018-06-09
891,2018-03-23,salvation army health centre,1.0,Influenza A (Not subtyped),1.0,2018-04-01,44.928439,-93.1276029,March,2018,2018-06-10
892,2018-03-23,scarborough and rouge hospital,1.0,Influenza A (Not subtyped),0.0,2018-04-01,43.80174969999999,-79.30905659999998,March,2018,2018-06-11
893,2018-03-24,castleview wychwood,1.0,Influenza A (H3),3.0,2018-04-09,43.67316900000001,-79.42178220000002,March,2018,2018-06-12
894,2018-03-25,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,March,2018,2018-06-13
895,2018-03-26,midland gardens community,1.0,Unable to identify,3.0,2018-04-03,43.70835,-79.24749299999998,March,2018,2018-06-14
896,2018-03-27,west park long term care,1.0,Metapneumovirus,1.0,2018-04-04,43.690044,-79.50818129999998,March,2018,2018-06-15
897,2018-03-28,St. Joseph's Health Centre ,1.0,Influenza A (H3),0.0,2018-04-10,43.6405498,-79.4500166,March,2018,2018-06-16
898,2018-03-28,sunnybrook health sciences centre,1.0,Influenza A (H3N2),3.0,2018-04-14,43.72284570000001,-79.37287490000001,March,2018,2018-06-17
899,2018-03-29,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,March,2018,2018-06-18
900,2018-03-30,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,March,2018,2018-06-19
901,2018-03-31,sunnybrook health sciences centre,1.0,Metapneumovirus,3.0,2018-04-17,43.72284570000001,-79.37287490000001,March,2018,2018-06-20
902,2018-04-01,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,April,2018,2018-06-21
903,2018-04-02,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,April,2018,2018-06-22
904,2018-04-03,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,April,2018,2018-06-23
905,2018-04-04,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,April,2018,2018-06-24
906,2018-04-05,cummer lodge,1.0,Influenza A (H3),3.0,2018-04-17,43.7881531,-79.40755829999998,April,2018,2018-06-25
907,2018-04-05,Providence Healthcare ,1.0,Influenza A (H3),1.0,2018-04-16,43.71294140000001,-79.2851737,April,2018,2018-06-26
908,2018-04-05,Providence Healthcare ,1.0,Influenza A (H3),1.0,2018-04-13,43.71294140000001,-79.2851737,April,2018,2018-06-27
909,2018-04-06,rockcliffe,1.0,Unable to identify,3.0,2018-05-09,43.7546689,-79.2478902,April,2018,2018-06-28
910,2018-04-07,Providence Healthcare ,1.0,Influenza A (H3),1.0,2018-04-15,43.71294140000001,-79.2851737,April,2018,2018-06-29
911,2018-04-08,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,April,2018,2018-06-30
912,2018-04-09,west park long term care,1.0,Influenza A (H3),3.0,2018-04-21,43.690044,-79.50818129999998,April,2018,2018-07-01
913,2018-04-10,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,April,2018,2018-07-02
914,2018-04-11,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,April,2018,2018-07-03
915,2018-04-12,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,April,2018,2018-07-04
916,2018-04-13,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,April,2018,2018-07-05
917,2018-04-14,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,April,2018,2018-07-06
918,2018-04-15,sunnybrook health sciences centre,1.0,Metapneumovirus,3.0,2018-05-22,43.72284570000001,-79.37287490000001,April,2018,2018-07-07
919,2018-04-16,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,April,2018,2018-07-08
920,2018-04-17,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,April,2018,2018-07-09
921,2018-04-18,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,April,2018,2018-07-10
922,2018-04-19,sunnybrook health sciences centre,1.0,Coronavirus,3.0,2018-04-28,43.72284570000001,-79.37287490000001,April,2018,2018-07-11
923,2018-04-20,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,April,2018,2018-07-12
924,2018-04-21,castleview wychwood,1.0,Metapneumovirus,3.0,2018-04-30,43.67316900000001,-79.42178220000002,April,2018,2018-07-13
925,2018-04-22,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,April,2018,2018-07-14
926,2018-04-23,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,April,2018,2018-07-15
927,2018-04-24,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,April,2018,2018-07-16
928,2018-04-25,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,April,2018,2018-07-17
929,2018-04-26,midland gardens community,1.0,Metapneumovirus,3.0,2018-05-09,43.70835,-79.24749299999998,April,2018,2018-07-18
930,2018-04-27,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,April,2018,2018-07-19
931,2018-04-28,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,April,2018,2018-07-20
932,2018-04-29,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,April,2018,2018-07-21
933,2018-04-30,better living thompson house,1.0,Parainfluenza type 3,3.0,2018-05-17,43.732384,-79.347427,April,2018,2018-07-22
934,2018-05-01,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-07-23
935,2018-05-02,belmont house retirment home,1.0,Influenza A (H3),4.0,2018-05-14,42.4155006,-71.06184619999998,May,2018,2018-07-24
936,2018-05-03,belmont house retirment home,1.0,Unable to identify,3.0,2018-05-15,42.4155006,-71.06184619999998,May,2018,2018-07-25
937,2018-05-04,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-07-26
938,2018-05-05,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-07-27
939,2018-05-06,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-07-28
940,2018-05-07,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-07-29
941,2018-05-08,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-07-30
942,2018-05-09,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-07-31
943,2018-05-10,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-08-01
944,2018-05-11,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-08-02
945,2018-05-12,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-08-03
946,2018-05-13,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-08-04
947,2018-05-14,chartwell gibson long term care home,1.0,Unable to identify,3.0,2018-06-13,43.8076512,-79.3737903,May,2018,2018-08-05
948,2018-05-15,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-08-06
949,2018-05-16,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-08-07
950,2018-05-17,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-08-08
951,2018-05-18,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-08-09
952,2018-05-19,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-08-10
953,2018-05-20,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-08-11
954,2018-05-21,nl,0.0,unknown,6.0,2018-12-11,43.65,-79.38,May,2018,2018-08-12
955,2018-05-22,better living thompson house,1.0,"Influenza A (H3), Parainfluenza type 2",3.0,2018-06-06,43.732384,-79.347427,May,2018,2018-08-13
956,2018-05-23,o'neill centre,1.0,Unable to identify,3.0,2018-06-20,43.6647536,-79.41868529999998,May,2018,2018-08-14
